time,iteration,game_id,unit_tag,unit_type,pos_x,pos_y,target_x,target_y
432.14,2420,unknown,4358406145,OVERLORD,116.210693359375,47.507080078125,136.1690883852206,24.00387702925829
432.14,2420,unknown,4359454721,OVERLORD,95.994873046875,43.24658203125,96.0,43.199999999999996
432.14,2420,unknown,4358930433,OVERLORD,94.878173828125,54.110107421875,89.1554587831795,53.182747225675726
432.14,2420,unknown,4378329089,OVERLORD,105.072509765625,58.92041015625,105.07273831465986,58.920537996994966
432.14,2420,unknown,4375445506,OVERLORD,96.23779296875,28.4267578125,96.2378164867282,28.42690110972971
432.14,2420,unknown,4368891907,OVERLORD,136.1689453125,24.003662109375,136.1690883852206,24.00387702925829
432.14,2420,unknown,4377542658,OVERLORD,95.38134765625,86.383544921875,96.0,148.8
432.14,2420,unknown,4374396930,OVERLORD,89.938232421875,70.978759765625,43.199999999999996,96.0
432.14,2420,unknown,4390649858,OVERLORD,154.493408203125,60.75244140625,148.8,96.0
432.14,2420,unknown,4390387715,OVERLORD,133.282958984375,21.961181640625,132.5036325778309,20.75581554388744
432.14,2420,unknown,4379377669,OVERLORD,142.418212890625,52.302001953125,148.8,96.0
432.14,2420,unknown,4396941313,ZERGLING,74.53564453125,137.011474609375,33.5,158.5
432.14,2420,unknown,4396679169,ZERGLING,72.45458984375,140.031005859375,33.5,158.5
432.14,2420,unknown,4391174147,OVERLORD,111.126953125,34.56103515625,96.0,43.199999999999996
432.14,2420,unknown,4389076995,OVERLORD,124.1689453125,24.003662109375,124.16908838522059,24.00387702925829
432.14,2420,unknown,4385406979,OVERLORD,117.892822265625,40.87841796875,113.8272790369485,46.74030742685427
432.14,2420,unknown,4309647363,OVERLORD,123.3349609375,57.420654296875,105.07273831465986,58.920537996994966
471.43,2640,unknown,4353163265,OVERLORD,105.072509765625,58.92041015625,105.07273831465986,58.920537996994966
471.43,2640,unknown,4358406145,OVERLORD,135.538818359375,24.614501953125,136.1690883852206,24.00387702925829
471.43,2640,unknown,4358930433,OVERLORD,89.1552734375,53.1826171875,89.1554587831795,53.182747225675726
471.43,2640,unknown,4378329089,OVERLORD,117.143310546875,65.626953125,169.6901475651512,94.99261094382868
471.43,2640,unknown,4375445506,OVERLORD,127.19189453125,21.783935546875,132.5036325778309,20.75581554388744
471.43,2640,unknown,4368891907,OVERLORD,136.170166015625,24.00244140625,136.1690883852206,24.00387702925829
471.43,2640,unknown,4377542658,OVERLORD,109.10693359375,104.988037109375,157.6901475651512,94.99261094382868
471.43,2640,unknown,4374396930,OVERLORD,58.5400390625,87.344482421875,43.199999999999996,96.0
471.43,2640,unknown,4390649858,OVERLORD,124.6484375,51.3798828125,113.8272790369485,46.74030742685427
471.43,2640,unknown,4390387715,OVERLORD,114.718505859375,43.565673828125,96.0,148.8
471.43,2640,unknown,4379377669,OVERLORD,155.751708984375,82.835693359375,167.2852213477268,93.23891641574303
471.43,2640,unknown,4391174147,OVERLORD,122.668212890625,39.32861328125,125.04310440246351,113.8448271207495
471.43,2640,unknown,4389076995,OVERLORD,126.432373046875,37.589111328125,138.524631087122,107.26847264042829
471.43,2640,unknown,4385406979,OVERLORD,96.0,43.199951171875,96.0,43.199999999999996
471.43,2640,unknown,4309647363,OVERLORD,132.484130859375,54.418212890625,148.8,96.0
471.43,2640,unknown,4392747010,OVERLORD,120.48779296875,51.46484375,43.199999999999996,96.0
510.71,2860,unknown,4353163265,OVERLORD,92.333984375,54.2880859375,89.1554587831795,53.182747225675726
510.71,2860,unknown,4358406145,OVERLORD,110.549072265625,43.31298828125,43.199999999999996,96.0
510.71,2860,unknown,4358930433,OVERLORD,100.78515625,50.046142578125,96.2378164867282,28.42690110972971
510.71,2860,unknown,4378329089,OVERLORD,122.725830078125,78.899658203125,43.199999999999996,96.0
510.71,2860,unknown,4375445506,OVERLORD,132.76708984375,51.45458984375,148.8,96.0
510.71,2860,unknown,4368891907,OVERLORD,122.6484375,24.182861328125,104.10672473009231,24.89035166459456
510.71,2860,unknown,4377542658,OVERLORD,104.3984375,73.68359375,96.0,43.199999999999996
510.71,2860,unknown,4374396930,OVERLORD,72.830078125,115.1875,96.0,148.8
510.71,2860,unknown,4390649858,OVERLORD,112.952392578125,80.246337890625,112.14937633141761,83.63184368451591
510.71,2860,unknown,4390387715,OVERLORD,137.29443359375,53.984130859375,137.29442826710454,53.98415001496779
510.71,2860,unknown,4379377669,OVERLORD,149.605224609375,55.11572265625,149.29442826710454,53.98415001496779
510.71,2860,unknown,4391174147,OVERLORD,117.458740234375,48.563232421875,108.2378164867282,28.42690110972971
510.71,2860,unknown,4389076995,OVERLORD,116.402099609375,60.90869140625,82.14705287056411,66.44480764493252
510.71,2860,unknown,4385406979,OVERLORD,96.0,43.199951171875,96.0,43.199999999999996
510.71,2860,unknown,4309647363,OVERLORD,133.3681640625,86.304931640625,96.0,148.8
510.71,2860,unknown,4392747010,OVERLORD,97.58642578125,48.848388671875,96.0,43.199999999999996
510.71,2860,unknown,4392222722,OVERLORD,146.19140625,51.22607421875,146.1916424006568,51.226225022451686
510.71,2860,unknown,4405067780,ZERGLING,122.415771484375,35.5634765625,33.5,158.5
550.00,3080,unknown,4353163265,OVERLORD,90.033447265625,66.2900390625,96.0,148.8
550.00,3080,unknown,4358406145,OVERLORD,127.056640625,69.8486328125,148.8,96.0
550.00,3080,unknown,4358930433,OVERLORD,115.05224609375,34.52587890625,146.1916424006568,51.226225022451686
550.00,3080,unknown,4378329089,OVERLORD,108.6640625,109.24755859375,96.0,148.8
550.00,3080,unknown,4375445506,OVERLORD,127.69091796875,77.114990234375,112.14937633141761,83.63184368451591
550.00,3080,unknown,4368891907,OVERLORD,112.08984375,49.72900390625,123.01392933223865,73.28962496258052
550.00,3080,unknown,4377542658,OVERLORD,90.079833984375,63.566162109375,96.0,43.199999999999996
550.00,3080,unknown,4374396930,OVERLORD,92.810546875,144.19140625,96.0,148.8
550.00,3080,unknown,4390649858,OVERLORD,122.386962890625,75.311767578125,149.29442826710454,53.98415001496779
550.00,3080,unknown,4390387715,OVERLORD,106.21044921875,53.417236328125,89.1554587831795,53.182747225675726
550.00,3080,unknown,4379377669,OVERLORD,137.105712890625,58.92236328125,148.8,96.0
550.00,3080,unknown,4391174147,OVERLORD,118.238037109375,37.154052734375,137.29442826710454,53.98415001496779
550.00,3080,unknown,4389076995,OVERLORD,83.078369140625,71.033203125,43.199999999999996,96.0
550.00,3080,unknown,4385406979,OVERLORD,96.0,43.199951171875,96.0,43.199999999999996
550.00,3080,unknown,4309647363,OVERLORD,115.1064453125,116.597900390625,96.0,148.8
550.00,3080,unknown,4392747010,OVERLORD,96.028564453125,43.455810546875,96.0,43.199999999999996
550.00,3080,unknown,4392222722,OVERLORD,119.436279296875,35.173583984375,108.2378164867282,28.42690110972971
550.00,3080,unknown,4411359233,ZERGLING,119.529296875,41.733154296875,33.5,158.5
550.00,3080,unknown,4412669953,ZERGLING,118.83984375,34.031982421875,33.5,158.5
589.29,3300,unknown,4353163265,OVERLORD,104.403076171875,90.259521484375,148.8,96.0
589.29,3300,unknown,4358406145,OVERLORD,133.940673828125,76.096435546875,113.8272790369485,46.74030742685427
589.29,3300,unknown,4358930433,OVERLORD,96.0,43.199951171875,96.0,43.199999999999996
589.29,3300,unknown,4378329089,OVERLORD,105.493408203125,117.925048828125,136.1690883852206,24.00387702925829
589.29,3300,unknown,4375445506,OVERLORD,112.149169921875,83.6318359375,112.14937633141761,83.63184368451591
589.29,3300,unknown,4368891907,OVERLORD,123.013916015625,73.28955078125,123.01392933223865,73.28962496258052
589.29,3300,unknown,4377542658,OVERLORD,106.025390625,36.690185546875,124.16908838522059,24.00387702925829
589.29,3300,unknown,4374396930,OVERLORD,97.1240234375,116.9814453125,104.10672473009231,24.89035166459456
589.29,3300,unknown,4390649858,OVERLORD,106.32080078125,90.04052734375,43.199999999999996,96.0
589.29,3300,unknown,4390387715,OVERLORD,99.37548828125,45.378173828125,132.5036325778309,20.75581554388744
589.29,3300,unknown,4379377669,OVERLORD,147.68408203125,92.63134765625,148.8,96.0
589.29,3300,unknown,4391174147,OVERLORD,96.23779296875,28.4267578125,96.2378164867282,28.42690110972971
589.29,3300,unknown,4389076995,OVERLORD,52.924072265625,89.55712890625,43.199999999999996,96.0
589.29,3300,unknown,4385406979,OVERLORD,108.23779296875,28.4267578125,108.2378164867282,28.42690110972971
589.29,3300,unknown,4309647363,OVERLORD,83.526611328125,110.18896484375,43.199999999999996,96.0
589.29,3300,unknown,4392747010,OVERLORD,102.3935546875,54.292236328125,105.07273831465986,58.920537996994966
589.29,3300,unknown,4392222722,OVERLORD,106.83251953125,41.21728515625,96.0,148.8
589.29,3300,unknown,4411359233,ZERGLING,87.333984375,109.1455078125,33.5,158.5
589.29,3300,unknown,4412669953,ZERGLING,88.823486328125,105.302978515625,33.5,158.5
628.57,3520,unknown,4353163265,OVERLORD,139.499755859375,93.847900390625,157.6901475651512,94.99261094382868
628.57,3520,unknown,4358406145,OVERLORD,134.1396484375,96.620849609375,96.0,148.8
628.57,3520,unknown,4358930433,OVERLORD,120.78125,44.535400390625,169.6901475651512,94.99261094382868
628.57,3520,unknown,4378329089,OVERLORD,77.24169921875,105.082763671875,43.199999999999996,96.0
628.57,3520,unknown,4375445506,OVERLORD,112.149169921875,83.6318359375,112.14937633141761,83.63184368451591
628.57,3520,unknown,4368891907,OVERLORD,113.8271484375,46.740234375,113.8272790369485,46.74030742685427
628.57,3520,unknown,4377542658,OVERLORD,132.50341796875,20.755615234375,132.5036325778309,20.75581554388744
628.57,3520,unknown,4374396930,OVERLORD,85.72265625,94.391357421875,43.199999999999996,96.0
628.57,3520,unknown,4390649858,OVERLORD,96.30517578125,92.027099609375,167.2852213477268,93.23891641574303
628.57,3520,unknown,4390387715,OVERLORD,127.696044921875,24.138671875,132.5036325778309,20.75581554388744
628.57,3520,unknown,4379377669,OVERLORD,127.2138671875,74.4140625,96.0,43.199999999999996
628.57,3520,unknown,4391174147,OVERLORD,96.0,43.199951171875,96.0,43.199999999999996
628.57,3520,unknown,4389076995,OVERLORD,71.2451171875,71.35107421875,124.16908838522059,24.00387702925829
628.57,3520,unknown,4385406979,OVERLORD,108.23779296875,28.4267578125,108.2378164867282,28.42690110972971
628.57,3520,unknown,4309647363,OVERLORD,97.83154296875,120.93505859375,138.524631087122,107.26847264042829
628.57,3520,unknown,4392747010,OVERLORD,114.58203125,66.98388671875,148.8,96.0
628.57,3520,unknown,4392222722,OVERLORD,109.119873046875,75.53173828125,125.04310440246351,113.8448271207495
628.57,3520,unknown,4411359233,ZERGLING,55.107177734375,157.7294921875,33.5,158.5
628.57,3520,unknown,4412669953,ZERGLING,57.97509765625,155.348876953125,33.5,158.5
667.86,3740,unknown,4353163265,OVERLORD,114.3486328125,94.55322265625,43.199999999999996,96.0
667.86,3740,unknown,4358406145,OVERLORD,122.183349609375,102.8173828125,136.1690883852206,24.00387702925829
667.86,3740,unknown,4358930433,OVERLORD,145.298095703125,69.886962890625,169.6901475651512,94.99261094382868
667.86,3740,unknown,4378329089,OVERLORD,43.199951171875,96.0,43.199999999999996,96.0
667.86,3740,unknown,4375445506,OVERLORD,114.447021484375,71.61767578125,124.16908838522059,24.00387702925829
667.86,3740,unknown,4368891907,OVERLORD,88.636962890625,63.16650390625,51.011253123728345,88.45498750508662
667.86,3740,unknown,4377542658,OVERLORD,132.50341796875,20.755615234375,132.5036325778309,20.75581554388744
667.86,3740,unknown,4374396930,OVERLORD,50.2734375,95.555908203125,43.199999999999996,96.0
667.86,3740,unknown,4390649858,OVERLORD,92.427978515625,65.332763671875,96.0,43.199999999999996
667.86,3740,unknown,4390387715,OVERLORD,102.777587890625,30.594970703125,55.440285000290665,46.73885999883734
667.86,3740,unknown,4379377669,OVERLORD,144.8544921875,92.0546875,148.8,96.0
667.86,3740,unknown,4391174147,OVERLORD,65.8828125,42.79345703125,62.41042750043599,42.85828999825601
667.86,3740,unknown,4389076995,OVERLORD,97.447265625,47.5029296875,124.16908838522059,24.00387702925829
667.86,3740,unknown,4385406979,OVERLORD,108.23779296875,28.4267578125,108.2378164867282,28.42690110972971
667.86,3740,unknown,4309647363,OVERLORD,100.513671875,124.361572265625,113.8272790369485,46.74030742685427
667.86,3740,unknown,4392747010,OVERLORD,99.104736328125,46.954345703125,96.0,43.199999999999996
667.86,3740,unknown,4392222722,OVERLORD,99.5703125,67.625732421875,105.07273831465986,58.920537996994966
667.86,3740,unknown,4411359233,ZERGLING,53.33642578125,159.246337890625,33.5,158.5
667.86,3740,unknown,4412669953,ZERGLING,56.168701171875,156.89404296875,33.5,158.5
667.86,3740,unknown,4399562772,OVERLORD,140.4296875,68.571044921875,148.8,96.0
667.86,3740,unknown,4435214339,OVERLORD,133.62109375,67.88671875,96.0,148.8
667.86,3740,unknown,4434165762,OVERLORD,131.765869140625,21.3642578125,132.5036325778309,20.75581554388744
707.14,3960,unknown,4353163265,OVERLORD,78.8994140625,94.98291015625,43.199999999999996,96.0
707.14,3960,unknown,4358406145,OVERLORD,127.842041015625,67.7978515625,136.1690883852206,24.00387702925829
707.14,3960,unknown,4358930433,OVERLORD,149.42236328125,87.47216796875,43.199999999999996,96.0
707.14,3960,unknown,4378329089,OVERLORD,72.803466796875,95.09619140625,167.2852213477268,93.23891641574303
707.14,3960,unknown,4375445506,OVERLORD,121.2158203125,36.81298828125,124.16908838522059,24.00387702925829
707.14,3960,unknown,4368891907,OVERLORD,59.11474609375,82.6748046875,51.011253123728345,88.45498750508662
707.14,3960,unknown,4377542658,OVERLORD,134.3525390625,50.359130859375,138.524631087122,107.26847264042829
707.14,3960,unknown,4374396930,OVERLORD,43.199951171875,96.0,43.199999999999996,96.0
707.14,3960,unknown,4390649858,OVERLORD,96.0,43.199951171875,96.0,43.199999999999996
707.14,3960,unknown,4390387715,OVERLORD,88.831298828125,46.4716796875,163.24669073260975,123.50280629549906
707.14,3960,unknown,4379377669,OVERLORD,148.7998046875,96.0,148.8,96.0
707.14,3960,unknown,4391174147,OVERLORD,87.685546875,58.3828125,148.8,96.0
707.14,3960,unknown,4389076995,OVERLORD,123.95361328125,24.170166015625,124.16908838522059,24.00387702925829
707.14,3960,unknown,4385406979,OVERLORD,108.23779296875,28.4267578125,108.2378164867282,28.42690110972971
707.14,3960,unknown,4309647363,OVERLORD,97.51953125,124.449951171875,96.0,43.199999999999996
707.14,3960,unknown,4392747010,OVERLORD,118.74560546875,62.333740234375,157.6901475651512,94.99261094382868
707.14,3960,unknown,4392222722,OVERLORD,105.072509765625,58.92041015625,105.07273831465986,58.920537996994966
707.14,3960,unknown,4411359233,ZERGLING,84.77001953125,112.944091796875,33.5,158.5
707.14,3960,unknown,4412669953,ZERGLING,44.77001953125,110.2685546875,33.5,158.5
707.14,3960,unknown,4399562772,OVERLORD,142.1982421875,101.724365234375,127.60822804483234,134.23772245719167
707.14,3960,unknown,4435214339,OVERLORD,133.6328125,95.75830078125,173.12003609891462,122.50420944324857
707.14,3960,unknown,4434165762,OVERLORD,141.700439453125,48.861083984375,148.8,96.0
707.14,3960,unknown,4435738627,OVERLORD,133.66845703125,44.333251953125,43.199999999999996,96.0
707.14,3960,unknown,4411097100,OVERLORD,101.485107421875,53.666259765625,142.13327316847563,130.4929842612524
707.14,3960,unknown,4405854227,OVERLORD,146.813232421875,58.1123046875,125.04310440246351,113.8448271207495
707.14,3960,unknown,4436262914,OVERLORD,148.54345703125,103.851318359375,96.0,148.8
707.14,3960,unknown,4432592900,OVERLORD,159.7353515625,40.429443359375,175.24669073260975,123.50280629549906
746.43,4180,unknown,4353163265,OVERLORD,43.4501953125,95.97412109375,43.199999999999996,96.0
746.43,4180,unknown,4358406145,OVERLORD,134.193115234375,32.869140625,136.1690883852206,24.00387702925829
746.43,4180,unknown,4358930433,OVERLORD,136.94140625,92.469482421875,148.8,96.0
746.43,4180,unknown,4378329089,OVERLORD,108.037841796875,94.177734375,167.2852213477268,93.23891641574303
746.43,4180,unknown,4375445506,OVERLORD,115.718994140625,59.885009765625,96.0,148.8
746.43,4180,unknown,4368891907,OVERLORD,76.222412109375,66.056640625,124.16908838522059,24.00387702925829
746.43,4180,unknown,4377542658,OVERLORD,133.587646484375,49.970947265625,133.75126265847084,58.248737341529164
746.43,4180,unknown,4374396930,OVERLORD,68.270751953125,80.949462890625,144.35786437626905,47.64213562373095
746.43,4180,unknown,4390649858,OVERLORD,96.0,43.199951171875,96.0,43.199999999999996
746.43,4180,unknown,4390387715,OVERLORD,113.323486328125,71.8232421875,163.24669073260975,123.50280629549906
746.43,4180,unknown,4379377669,OVERLORD,136.127197265625,71.58837890625,96.0,43.199999999999996
746.43,4180,unknown,4391174147,OVERLORD,106.04345703125,82.34619140625,96.0,148.8
746.43,4180,unknown,4389076995,OVERLORD,124.1689453125,24.003662109375,124.16908838522059,24.00387702925829
746.43,4180,unknown,4385406979,OVERLORD,119.746826171875,28.21533203125,158.15685424949237,27.84314575050762
746.43,4180,unknown,4309647363,OVERLORD,96.658447265625,89.000732421875,96.0,43.199999999999996
746.43,4180,unknown,4392747010,OVERLORD,145.81591796875,85.052001953125,157.6901475651512,94.99261094382868
746.43,4180,unknown,4392222722,OVERLORD,105.072509765625,58.92041015625,105.07273831465986,58.920537996994966
746.43,4180,unknown,4411359233,ZERGLING,58.22607421875,155.080322265625,33.5,158.5
746.43,4180,unknown,4412669953,ZERGLING,63.278564453125,150.799072265625,33.5,158.5
746.43,4180,unknown,4399562772,OVERLORD,127.72216796875,133.9501953125,127.60822804483234,134.23772245719167
746.43,4180,unknown,4435214339,OVERLORD,162.8515625,115.52392578125,173.12003609891462,122.50420944324857
746.43,4180,unknown,4434165762,OVERLORD,115.07958984375,65.59326171875,43.199999999999996,96.0
746.43,4180,unknown,4435738627,OVERLORD,105.828857421875,58.445068359375,105.07273831465986,58.920537996994966
746.43,4180,unknown,4411097100,OVERLORD,101.169677734375,77.884765625,43.199999999999996,96.0
746.43,4180,unknown,4405854227,OVERLORD,117.13427734375,52.01171875,96.0,43.199999999999996
746.43,4180,unknown,4436262914,OVERLORD,121.47314453125,126.624755859375,96.0,148.8
746.43,4180,unknown,4432592900,OVERLORD,165.5361328125,75.234130859375,175.24669073260975,123.50280629549906
746.43,4180,unknown,4435476482,OVERLORD,136.2294921875,55.181884765625,148.8,96.0
746.43,4180,unknown,4433379330,OVERLORD,110.0439453125,31.3447265625,166.98528137423858,25.014718625761432
746.43,4180,unknown,4433117186,OVERLORD,158.155517578125,83.94482421875,170.15685424949237,27.84314575050762
785.71,4400,unknown,4353163265,OVERLORD,43.199951171875,96.0,43.199999999999996,96.0
785.71,4400,unknown,4358406145,OVERLORD,136.1689453125,24.003662109375,136.1690883852206,24.00387702925829
785.71,4400,unknown,4358930433,OVERLORD,148.7998046875,96.0,148.8,96.0
785.71,4400,unknown,4378329089,OVERLORD,143.272216796875,93.42724609375,167.2852213477268,93.23891641574303
785.71,4400,unknown,4375445506,OVERLORD,138.34423828125,81.7412109375,167.2852213477268,93.23891641574303
785.71,4400,unknown,4368891907,OVERLORD,102.48291015625,42.473388671875,124.16908838522059,24.00387702925829
785.71,4400,unknown,4377542658,OVERLORD,133.751220703125,58.24853515625,133.75126265847084,58.248737341529164
785.71,4400,unknown,4374396930,OVERLORD,100.497314453125,66.50634765625,144.35786437626905,47.64213562373095
785.71,4400,unknown,4390649858,OVERLORD,124.14013671875,36.007080078125,158.15685424949237,27.84314575050762
785.71,4400,unknown,4390387715,OVERLORD,139.085205078125,56.34375,170.15685424949237,27.84314575050762
785.71,4400,unknown,4379377669,OVERLORD,113.832275390625,68.677490234375,96.0,148.8
785.71,4400,unknown,4391174147,OVERLORD,75.98193359375,91.638671875,43.199999999999996,96.0
785.71,4400,unknown,4389076995,OVERLORD,117.4970703125,52.265380859375,96.0,148.8
785.71,4400,unknown,4385406979,OVERLORD,155.11767578125,27.779052734375,158.15685424949237,27.84314575050762
785.71,4400,unknown,4309647363,OVERLORD,106.03759765625,70.67333984375,148.8,96.0
785.71,4400,unknown,4392747010,OVERLORD,136.38525390625,63.144287109375,133.75126265847084,58.248737341529164
785.71,4400,unknown,4392222722,OVERLORD,105.072509765625,58.92041015625,105.07273831465986,58.920537996994966
785.71,4400,unknown,4411359233,ZERGLING,45.69873046875,159.320556640625,33.5,158.5
785.71,4400,unknown,4412669953,ZERGLING,41.02001953125,158.669921875,33.5,158.5
785.71,4400,unknown,4399562772,OVERLORD,127.608154296875,134.237548828125,127.60822804483234,134.23772245719167
785.71,4400,unknown,4435214339,OVERLORD,173.119873046875,122.504150390625,173.12003609891462,122.50420944324857
785.71,4400,unknown,4434165762,OVERLORD,96.0,43.199951171875,96.0,43.199999999999996
785.71,4400,unknown,4435738627,OVERLORD,105.072509765625,58.92041015625,105.07273831465986,58.920537996994966
785.71,4400,unknown,4411097100,OVERLORD,118.309326171875,61.609375,166.98528137423858,25.014718625761432
785.71,4400,unknown,4405854227,OVERLORD,102.208251953125,52.548095703125,138.524631087122,107.26847264042829
785.71,4400,unknown,4436262914,OVERLORD,96.0,148.7998046875,96.0,148.8
785.71,4400,unknown,4432592900,OVERLORD,171.510986328125,110.038818359375,175.24669073260975,123.50280629549906
785.71,4400,unknown,4435476482,OVERLORD,131.922119140625,79.952880859375,43.199999999999996,96.0
785.71,4400,unknown,4433379330,OVERLORD,137.616455078125,39.25439453125,157.6901475651512,94.99261094382868
785.71,4400,unknown,4433117186,OVERLORD,165.15771484375,49.14013671875,170.15685424949237,27.84314575050762
785.71,4400,unknown,4431282182,OVERLORD,133.091552734375,46.548095703125,96.0,43.199999999999996
785.71,4400,unknown,4445437957,OVERLORD,168.000244140625,95.015380859375,169.6901475651512,94.99261094382868
785.71,4400,unknown,4430757890,OVERLORD,154.127197265625,41.073486328125,125.04310440246351,113.8448271207495
825.00,4620,unknown,4358406145,OVERLORD,136.1689453125,24.003662109375,136.1690883852206,24.00387702925829
825.00,4620,unknown,4358930433,OVERLORD,148.7998046875,96.0,148.8,96.0
825.00,4620,unknown,4378329089,OVERLORD,149.766845703125,83.48974609375,169.6901475651512,94.99261094382868
825.00,4620,unknown,4375445506,OVERLORD,116.3740234375,76.06884765625,82.14705287056411,66.44480764493252
825.00,4620,unknown,4368891907,OVERLORD,96.19873046875,43.067138671875,96.0,43.199999999999996
825.00,4620,unknown,4377542658,OVERLORD,133.751220703125,58.24853515625,133.75126265847084,58.248737341529164
